site_name,site_type,date_commissioned,image_date,image_value,mean_image_value,min_image_value,max_image_value,site_id,year_commissioned,year_image,month_commissioned,month_image,group,time_period
Mano Gbongeima,PowerGen,2020-01-26,2015-05-01,0.0101837345148953,0.21456090025180416,-0.4528465848160066,0.881968385319615,52,2020,2015,1,5,72,16
Manowa,PowerGen,2021-07-04,2015-05-01,0,0.21733383692404665,-0.45007364814376416,0.8847413219918574,53,2021,2015,7,5,90,16
Mobai,PowerGen,2021-07-04,2015-05-01,0,0.23255172841722324,-0.4348557566505875,0.899959213485034,56,2021,2015,7,5,90,16
Mogbwemo,PowerGen,2022-08-02,2015-05-01,0.3316636825163668,0.5960110231970064,-0.0713964618708044,1.263418508264817,57,2022,2015,8,5,103,16
Moriba Town,PowerGen,2022-08-13,2015-05-01,0.0671992355248722,0.42728617342138575,-0.24012131164642503,1.0946936584891964,60,2022,2015,8,5,103,16
Njagbwema,PowerGen,2020-10-20,2015-05-01,0,0.22467567082554252,-0.44273181424226826,0.8920831558933533,62,2020,2015,10,5,81,16
Nyandehun,PowerGen,2022-02-12,2015-05-01,0,0.22002365523579587,-0.4473838298320149,0.8874311403036066,63,2022,2015,2,5,97,16
Pendembu,PowerGen,2022-06-04,2015-05-01,0.0074730331502282,0.21304465474787537,-0.4543628303199354,0.8804521398156862,65,2022,2015,6,5,101,16
Sahn,PowerGen,2019-07-04,2015-05-01,0,0.3414348400696568,-0.325972644998154,1.0088423251374676,71,2019,2015,7,5,66,16
Sandaru,PowerGen,2020-10-20,2015-05-01,0.0562529574294199,0.19327820902426668,-0.4741292760435441,0.8606856940920775,72,2020,2015,10,5,81,16
Sulima,PowerGen,2021-05-30,2015-05-01,0,0.20185351447877864,-0.46555397058903214,0.8692609995465894,75,2021,2015,5,5,88,16
Sumbuya,PowerGen,2021-04-25,2015-05-01,0,0.2136692877651157,-0.45373819730269505,0.8810767728329265,76,2021,2015,4,5,87,16
Tihun,PowerGen,2020-10-20,2015-05-01,0,0.2608916980795193,-0.4065157869882915,0.92829918314733,77,2020,2015,10,5,81,16
Tikonko,PowerGen,2019-10-27,2015-05-01,0,0.26621440869737933,-0.40119307637043145,0.93362189376519,78,2019,2015,10,5,69,16
Tombodu,PowerGen,2019-11-10,2015-05-01,0,0.2083395122674261,-0.4590679728003847,0.8757469973352369,79,2019,2015,11,5,70,16
Manowa,CBIL,2021-12-31,2015-05-01,0.0868759650316234,0.21733383692404665,-0.45007364814376416,0.8847413219918574,53,2021,2015,12,5,95,16
Yiffin,CBIL,2018-03-07,2015-05-01,0.0067674738772345,0.22627645437475408,-0.4411310306930567,0.8936839394425649,193,2018,2015,3,5,50,16
Bafodia,CBIL,2018-03-07,2015-05-01,0.0120849904603858,0.2988122716486288,-0.368595213419182,0.9662197567164396,1,2018,2015,3,5,50,16
Kondembaia,CBIL,2018-03-07,2015-05-01,0.02384544732186,0.21310949071075455,-0.4542979943570562,0.8805169757785654,42,2018,2015,3,5,50,16
Batkanu,CBIL,2018-03-07,2015-05-01,0,0.1967600968103874,-0.47064738825742336,0.8641675818781982,10,2018,2015,3,5,50,16
Rokonta,CBIL,2018-03-07,2015-05-01,0.0183361854013114,0.2411507909859208,-0.42625669408189,0.9085582760537316,68,2018,2015,3,5,50,16
Gorahun,CBIL,2021-12-31,2015-05-01,0,0.21743922316955716,-0.4499682618982536,0.8848467082373679,32,2021,2015,12,5,95,16
Gbap,CBIL,2021-12-31,2015-05-01,0,0.20363059856647847,-0.4637768865013323,0.8710380836342893,24,2021,2015,12,5,95,16
Gandorhun,CBIL,2021-12-31,2015-05-01,0,0.2109707125524096,-0.4564367725154011,0.8783781976202204,21,2021,2015,12,5,95,16
Barmoi Munu,CBIL,2019-12-25,2015-05-01,0,0.18860223372321244,-0.47880525134459834,0.8560097187910232,9,2019,2015,12,5,71,16
Sulima,CBIL,2021-12-31,2015-05-01,0,0.20185351447877864,-0.46555397058903214,0.8692609995465894,75,2021,2015,12,5,95,16
Kayima,CBIL,2021-12-31,2015-05-01,0.0729053175697273,0.2001877730748083,-0.4672197119930024,0.8675952581426192,39,2021,2015,12,5,95,16
Sandaru,CBIL,2021-12-31,2015-05-01,0.0565146493117901,0.19327820902426668,-0.4741292760435441,0.8606856940920775,72,2021,2015,12,5,95,16
Senehun,CBIL,2020-05-09,2015-05-01,0,0.20811856301103768,-0.4592889220567731,0.8755260480788485,74,2020,2015,5,5,76,16
Foredugu,CBIL,2021-02-14,2015-05-01,0.010711659770137,0.2516840122484179,-0.41572347281939287,0.9190914973162287,19,2021,2015,2,5,85,16
Conakry Dee,CBIL,2019-09-22,2015-05-01,0,0.20575608259486683,-0.4616514024729439,0.8731635676626777,15,2019,2015,9,5,68,16
Rokupr,CBIL,2022-04-23,2015-05-01,0,0.20647268063764665,-0.46093480443016416,0.8738801657054573,69,2022,2015,4,5,99,16
Naiagolehun,Control,2014-01-01,2015-06-01,0.170061375907728,0.20980784038595685,-0.45759964468185393,0.8772153254537676,61,2014,2015,1,6,0,17
Sembehun,Control,2014-01-01,2015-06-01,0.1343973932508975,0.21497467141923413,-0.4524328136485767,0.8823821564870449,73,2014,2015,1,6,0,17
Yamoama,Control,2014-01-01,2015-06-01,0.1434397487378383,0.20098921129638816,-0.46641827377142264,0.8683966963641989,192,2014,2015,1,6,0,17
Mamboma,Control,2014-01-01,2015-06-01,0.1549180073261716,0.20987863843866936,-0.4575288466291414,0.8772861235064802,50,2014,2015,1,6,0,17
Patewoma,Control,2014-01-01,2015-06-01,0.1635391535639099,0.21044720285168972,-0.45696028221612106,0.8778546879195005,64,2014,2015,1,6,0,17
Gbundapi,Control,2014-01-01,2015-06-01,0.0969622566135316,0.21153146105785275,-0.455876024009958,0.8789389461256636,29,2014,2015,1,6,0,17
Blama,Control,2014-01-01,2015-06-01,0.1289955410506952,0.21404681885299567,-0.4533606662148151,0.8814543039208065,12,2014,2015,1,6,0,17
Yiraia,Control,2014-01-01,2015-06-01,0.1175089323821335,0.2348092512505622,-0.4325982338172486,0.902216736318373,194,2014,2015,1,6,0,17
Gberia Fotombu,Control,2014-01-01,2015-06-01,0.0477862982858567,0.22516500291952565,-0.4422424821482851,0.8925724879873365,26,2014,2015,1,6,0,17
Mandia,Control,2014-01-01,2015-06-01,0.1577696647329433,0.2515657729804531,-0.4158417120873577,0.918973258048264,51,2014,2015,1,6,0,17
Kania,Control,2014-01-01,2015-06-01,0.1242298133620504,0.21756827604512796,-0.4498392090226828,0.8849757611129387,36,2014,2015,1,6,0,17
Dankawali,Control,2014-01-01,2015-06-01,0.1408315425337974,0.23144205845238547,-0.4359654266154253,0.8988495435201962,16,2014,2015,1,6,0,17
Gorahun,Control,2014-01-01,2015-06-01,0.1592266502415326,0.21743922316955716,-0.4499682618982536,0.8848467082373679,32,2014,2015,1,6,0,17
Baiima,Control,2014-01-01,2015-06-01,0.1083179127228841,0.2795124608839537,-0.3878950241838571,0.9469199459517644,2,2014,2015,1,6,0,17
Foindu,Control,2014-01-01,2015-06-01,0.0823049944575721,0.21696121937381588,-0.450446265693995,0.8843687044416266,18,2014,2015,1,6,0,17
Petema / Sebehun,Control,2014-01-01,2015-06-01,0.1188286824894265,0.2118070545989132,-0.45560043046889753,0.879214539666724,66,2014,2015,1,6,0,17
Wilima,Control,2014-01-01,2015-06-01,0.1118565759471392,0.2085201804632121,-0.4588873046045987,0.8759276655310229,191,2014,2015,1,6,0,17
Gba,Control,2014-01-01,2015-06-01,0.1342505966610737,0.20926088623242856,-0.4581465988353822,0.8766683713002393,22,2014,2015,1,6,0,17
Mende,Control,2014-01-01,2015-06-01,0.0727711614429818,0.20990919190223475,-0.457498293165576,0.8773166769700456,55,2014,2015,1,6,0,17
Giehun,Control,2014-01-01,2015-06-01,0.075025958979395,0.2081362712550802,-0.4592712138127306,0.8755437563228909,31,2014,2015,1,6,0,17
Gbalahun (Balahun),Control,2014-01-01,2015-06-01,0.1780484780882407,0.2282628697057544,-0.4391446153620564,0.8956703547735652,23,2014,2015,1,6,0,17
Konjo,Control,2014-01-01,2015-06-01,0.1258301789226682,0.2160812533645939,-0.4513262317032168,0.8834887384324047,43,2014,2015,1,6,0,17
Bewabu,Control,2014-01-01,2015-06-01,0.107659581197559,0.2061407920811221,-0.46126669298668865,0.8735482771489329,11,2014,2015,1,6,0,17
Baiwala,Control,2014-01-01,2015-06-01,0.1332747273409667,0.22697346577648936,-0.4404340192913214,0.8943809508443001,3,2014,2015,1,6,0,17
Rokel,Control,2014-01-01,2015-06-01,0.0972906386928712,0.1919124845386344,-0.4754950005291764,0.8593199696064452,67,2014,2015,1,6,0,17
Gbonkomaria,Control,2014-01-01,2015-06-01,0.0523383583730032,0.18951066622896476,-0.4778968188388461,0.8569181512967755,28,2014,2015,1,6,0,17
Kasiri,Control,2014-01-01,2015-06-01,0.0762931607016994,0.1817278866226761,-0.48567959844513464,0.8491353716904869,38,2014,2015,1,6,0,17
Matisaw / Buraia,Control,2014-01-01,2015-06-01,0.1286455204768809,0.1855326513997916,-0.4818748336680192,0.8529401364676024,54,2014,2015,1,6,0,17
Magbema,Control,2014-01-01,2015-06-01,0.1139512320341385,0.2313722328212516,-0.4360352522465592,0.8987797178890624,46,2014,2015,1,6,0,17
Makonto,Control,2014-01-01,2015-06-01,0.1621444441054103,0.33888449228642065,-0.32852299278139013,1.0062919773542314,48,2014,2015,1,6,0,17
Maiogbo / Kwabana,Control,2014-01-01,2015-06-01,0.1225447242096518,0.2055943004577281,-0.4618131846100827,0.8730017855255389,47,2014,2015,1,6,0,17
Gbenti,Control,2014-01-01,2015-06-01,0.1225966876362146,0.19270240251493131,-0.47470508255287946,0.8601098875827421,25,2014,2015,1,6,0,17
Tumbu (Kambia),Control,2014-01-01,2015-06-01,0.1001930437658003,0.20354210113582957,-0.4638653839319812,0.8709495862036403,135,2014,2015,1,6,0,17
Barma,Control,2014-01-01,2015-06-01,0.1443363639257508,0.2119771037632396,-0.4554303813045712,0.8793845888310503,8,2014,2015,1,6,0,17
Mondema,Control,2014-01-01,2015-06-01,0.1498209593581911,0.2031284057683129,-0.46427907929949785,0.8705358908361237,59,2014,2015,1,6,0,17
Mokanji,Control,2014-01-01,2015-06-01,0.1865873033316965,0.2198297729415649,-0.44757771212624586,0.8872372580093757,58,2014,2015,1,6,0,17
Mamaka,Control,2014-01-01,2015-06-01,0.1228961974419646,0.22251245925429708,-0.4448950258135137,0.8899199443221079,49,2014,2015,1,6,0,17
Roten,Control,2014-01-01,2015-06-01,0.1478825046434255,0.26845604267492057,-0.3989514423928902,0.9358635277427314,70,2014,2015,1,6,0,17
Tumbu (W. Area),Control,2014-01-01,2015-06-01,0.3834995394387602,0.38181955165474296,-0.2855879334130678,1.0492270367225538,136,2014,2015,1,6,0,17
Bandajuma Sowa,PowerGen,2019-10-25,2015-06-01,0.1272206726472549,0.25538082263099215,-0.4120266624368186,0.9227883076988028,4,2019,2015,10,6,69,17
Bandajuma Yawei,PowerGen,2021-04-18,2015-06-01,0.1435500193972133,0.216293648015281,-0.4511138370525298,0.8837011330830917,5,2021,2015,4,6,87,17
Baoma,PowerGen,2021-04-17,2015-06-01,0.1625771704731948,0.21289726966930164,-0.4545102153985091,0.8803047547371124,6,2021,2015,4,6,87,17
Baomahun,PowerGen,2021-05-30,2015-06-01,0.2676640308678671,0.3822771754514569,-0.2851303096163539,1.0496846605192678,7,2021,2015,5,6,88,17
Buedu,PowerGen,2022-05-21,2015-06-01,0.1444311436923736,0.23281162925496812,-0.43459585581284266,0.9002191143227789,13,2022,2015,5,6,100,17
Bumpeh,PowerGen,2019-07-07,2015-06-01,0.113365643963703,0.21320062643588553,-0.4542068586319252,0.8806081115036963,14,2019,2015,7,6,66,17
Dia,PowerGen,2019-10-20,2015-06-01,0.1618687838756577,0.22842277021105545,-0.4389847148567554,0.8958302552788662,17,2019,2015,10,6,69,17
Futa Pejeh,PowerGen,2019-10-27,2015-06-01,0.1319276947831266,0.21282554109436233,-0.4545819439734484,0.8802330261621731,20,2019,2015,10,6,69,17
Gandorhun,PowerGen,2019-10-27,2015-06-01,0.1221310339516119,0.2109707125524096,-0.4564367725154011,0.8783781976202204,21,2019,2015,10,6,69,17
Gbap,PowerGen,2019-11-10,2015-06-01,0.1195319144178721,0.20363059856647847,-0.4637768865013323,0.8710380836342893,24,2019,2015,11,6,70,17
Gboijibu,PowerGen,2021-06-06,2015-06-01,0.1615019974004932,0.22805209115642688,-0.4393553939113839,0.8954595762242377,27,2021,2015,6,6,89,17
Gegbwema,PowerGen,2021-04-18,2015-06-01,0.1238531720155897,0.21737826196425908,-0.4500292231035517,0.8847857470320699,30,2021,2015,4,6,87,17
Gorahun,PowerGen,2021-04-18,2015-06-01,0.1615859678613991,0.21743922316955716,-0.4499682618982536,0.8848467082373679,32,2021,2015,4,6,87,17
Jimmi Gbagbo,PowerGen,2020-01-01,2015-06-01,0.1263830884638758,0.21332834363987568,-0.4540791414279351,0.8807358287076865,33,2020,2015,1,6,72,17
Jojoima,PowerGen,2021-06-06,2015-06-01,0.1196543303589139,0.22314779742650032,-0.4442596876413104,0.8905552824943112,34,2021,2015,6,6,89,17
Kainkordu,PowerGen,2019-11-03,2015-06-01,0.0123047249181392,0.4053469537070412,-0.26206053136076957,1.072754438774852,35,2019,2015,11,6,70,17
Kaordu,PowerGen,2019-11-10,2015-06-01,0.0964640092322458,0.19720523147377192,-0.4702022535940389,0.8646127165415827,37,2019,2015,11,6,70,17
Kayima,PowerGen,2020-06-25,2015-06-01,0.1026349140637488,0.2001877730748083,-0.4672197119930024,0.8675952581426192,39,2020,2015,6,6,77,17
Koindu,PowerGen,2022-05-21,2015-06-01,0.1575789439699084,0.20860915874123723,-0.4587983263265736,0.876016643809048,40,2022,2015,5,6,100,17
Kombayendeh,PowerGen,2019-11-03,2015-06-01,0.1008955088033261,0.23493759488847848,-0.4324698901793323,0.9023450799562892,41,2019,2015,11,6,70,17
Koribondo,PowerGen,2019-10-27,2015-06-01,0.1987970355643092,0.2407009209955026,-0.42670656407230817,0.9081084060633132,44,2019,2015,10,6,69,17
Madina,PowerGen,2019-10-27,2015-06-01,0.1203037166353909,0.2189448533026643,-0.4484626317651465,0.8863523383704751,45,2019,2015,10,6,69,17
Mano Gbongeima,PowerGen,2020-01-26,2015-06-01,0.1363880211273934,0.21456090025180416,-0.4528465848160066,0.881968385319615,52,2020,2015,1,6,72,17
Manowa,PowerGen,2021-07-04,2015-06-01,0.1187756972844032,0.21733383692404665,-0.45007364814376416,0.8847413219918574,53,2021,2015,7,6,90,17
Mobai,PowerGen,2021-07-04,2015-06-01,0.0832027639830125,0.23255172841722324,-0.4348557566505875,0.899959213485034,56,2021,2015,7,6,90,17
Mogbwemo,PowerGen,2022-08-02,2015-06-01,0.4641331850162531,0.5960110231970064,-0.0713964618708044,1.263418508264817,57,2022,2015,8,6,103,17
Moriba Town,PowerGen,2022-08-13,2015-06-01,0.2779401515031504,0.42728617342138575,-0.24012131164642503,1.0946936584891964,60,2022,2015,8,6,103,17
Njagbwema,PowerGen,2020-10-20,2015-06-01,0.0548795743428791,0.22467567082554252,-0.44273181424226826,0.8920831558933533,62,2020,2015,10,6,81,17
Nyandehun,PowerGen,2022-02-12,2015-06-01,0.1633669314889477,0.22002365523579587,-0.4473838298320149,0.8874311403036066,63,2022,2015,2,6,97,17
Pendembu,PowerGen,2022-06-04,2015-06-01,0.2190831595833534,0.21304465474787537,-0.4543628303199354,0.8804521398156862,65,2022,2015,6,6,101,17
Sahn,PowerGen,2019-07-04,2015-06-01,0.1703533301543224,0.3414348400696568,-0.325972644998154,1.0088423251374676,71,2019,2015,7,6,66,17
Sandaru,PowerGen,2020-10-20,2015-06-01,0.0864704298382435,0.19327820902426668,-0.4741292760435441,0.8606856940920775,72,2020,2015,10,6,81,17
Sulima,PowerGen,2021-05-30,2015-06-01,0.1658242890229283,0.20185351447877864,-0.46555397058903214,0.8692609995465894,75,2021,2015,5,6,88,17
Sumbuya,PowerGen,2021-04-25,2015-06-01,0.1073066146069353,0.2136692877651157,-0.45373819730269505,0.8810767728329265,76,2021,2015,4,6,87,17
Tihun,PowerGen,2020-10-20,2015-06-01,0.1094546530188303,0.2608916980795193,-0.4065157869882915,0.92829918314733,77,2020,2015,10,6,81,17
Tikonko,PowerGen,2019-10-27,2015-06-01,0.1367600490228222,0.26621440869737933,-0.40119307637043145,0.93362189376519,78,2019,2015,10,6,69,17
Tombodu,PowerGen,2019-11-10,2015-06-01,0.1130681125756918,0.2083395122674261,-0.4590679728003847,0.8757469973352369,79,2019,2015,11,6,70,17
Manowa,CBIL,2021-12-31,2015-06-01,0.1924591093040936,0.21733383692404665,-0.45007364814376416,0.8847413219918574,53,2021,2015,12,6,95,17
Yiffin,CBIL,2018-03-07,2015-06-01,0.1076016310496403,0.22627645437475408,-0.4411310306930567,0.8936839394425649,193,2018,2015,3,6,50,17
Bafodia,CBIL,2018-03-07,2015-06-01,0.0904629156011536,0.2988122716486288,-0.368595213419182,0.9662197567164396,1,2018,2015,3,6,50,17
Kondembaia,CBIL,2018-03-07,2015-06-01,0.1105339636943325,0.21310949071075455,-0.4542979943570562,0.8805169757785654,42,2018,2015,3,6,50,17
Batkanu,CBIL,2018-03-07,2015-06-01,0.1099065749003674,0.1967600968103874,-0.47064738825742336,0.8641675818781982,10,2018,2015,3,6,50,17
Rokonta,CBIL,2018-03-07,2015-06-01,0.1324453724383157,0.2411507909859208,-0.42625669408189,0.9085582760537316,68,2018,2015,3,6,50,17
Gorahun,CBIL,2021-12-31,2015-06-01,0.1258067394508745,0.21743922316955716,-0.4499682618982536,0.8848467082373679,32,2021,2015,12,6,95,17
Gbap,CBIL,2021-12-31,2015-06-01,0.1194786943979055,0.20363059856647847,-0.4637768865013323,0.8710380836342893,24,2021,2015,12,6,95,17
Gandorhun,CBIL,2021-12-31,2015-06-01,0.1221310339516119,0.2109707125524096,-0.4564367725154011,0.8783781976202204,21,2021,2015,12,6,95,17
Barmoi Munu,CBIL,2019-12-25,2015-06-01,0.0687842994764199,0.18860223372321244,-0.47880525134459834,0.8560097187910232,9,2019,2015,12,6,71,17
Sulima,CBIL,2021-12-31,2015-06-01,0.1674153933288308,0.20185351447877864,-0.46555397058903214,0.8692609995465894,75,2021,2015,12,6,95,17
Kayima,CBIL,2021-12-31,2015-06-01,0.1025568866467989,0.2001877730748083,-0.4672197119930024,0.8675952581426192,39,2021,2015,12,6,95,17
Sandaru,CBIL,2021-12-31,2015-06-01,0.0865782248050138,0.19327820902426668,-0.4741292760435441,0.8606856940920775,72,2021,2015,12,6,95,17
Senehun,CBIL,2020-05-09,2015-06-01,0.1684193695476877,0.20811856301103768,-0.4592889220567731,0.8755260480788485,74,2020,2015,5,6,76,17
Foredugu,CBIL,2021-02-14,2015-06-01,0.1802731752879293,0.2516840122484179,-0.41572347281939287,0.9190914973162287,19,2021,2015,2,6,85,17
Conakry Dee,CBIL,2019-09-22,2015-06-01,0.0583226964988792,0.20575608259486683,-0.4616514024729439,0.8731635676626777,15,2019,2015,9,6,68,17
Rokupr,CBIL,2022-04-23,2015-06-01,0.0953009261677187,0.20647268063764665,-0.46093480443016416,0.8738801657054573,69,2022,2015,4,6,99,17
Naiagolehun,Control,2014-01-01,2015-07-01,0.1375674440805447,0.20980784038595685,-0.45759964468185393,0.8772153254537676,61,2014,2015,1,7,0,18
Sembehun,Control,2014-01-01,2015-07-01,0.1463953699659496,0.21497467141923413,-0.4524328136485767,0.8823821564870449,73,2014,2015,1,7,0,18
Yamoama,Control,2014-01-01,2015-07-01,0.1381126681584164,0.20098921129638816,-0.46641827377142264,0.8683966963641989,192,2014,2015,1,7,0,18
Mamboma,Control,2014-01-01,2015-07-01,0.0698969991889713,0.20987863843866936,-0.4575288466291414,0.8772861235064802,50,2014,2015,1,7,0,18
Patewoma,Control,2014-01-01,2015-07-01,0.1196124606012835,0.21044720285168972,-0.45696028221612106,0.8778546879195005,64,2014,2015,1,7,0,18
Gbundapi,Control,2014-01-01,2015-07-01,0.0841561463518602,0.21153146105785275,-0.455876024009958,0.8789389461256636,29,2014,2015,1,7,0,18
Blama,Control,2014-01-01,2015-07-01,0.0777398347382178,0.21404681885299567,-0.4533606662148151,0.8814543039208065,12,2014,2015,1,7,0,18
Yiraia,Control,2014-01-01,2015-07-01,0.0029997028744817,0.2348092512505622,-0.4325982338172486,0.902216736318373,194,2014,2015,1,7,0,18
Gberia Fotombu,Control,2014-01-01,2015-07-01,0.078730882223706,0.22516500291952565,-0.4422424821482851,0.8925724879873365,26,2014,2015,1,7,0,18
Mandia,Control,2014-01-01,2015-07-01,0.0678985211271176,0.2515657729804531,-0.4158417120873577,0.918973258048264,51,2014,2015,1,7,0,18
Kania,Control,2014-01-01,2015-07-01,0.0961337459913245,0.21756827604512796,-0.4498392090226828,0.8849757611129387,36,2014,2015,1,7,0,18
Dankawali,Control,2014-01-01,2015-07-01,0.0878744043762301,0.23144205845238547,-0.4359654266154253,0.8988495435201962,16,2014,2015,1,7,0,18
Gorahun,Control,2014-01-01,2015-07-01,0.1244484022605164,0.21743922316955716,-0.4499682618982536,0.8848467082373679,32,2014,2015,1,7,0,18
Baiima,Control,2014-01-01,2015-07-01,0.075111698507881,0.2795124608839537,-0.3878950241838571,0.9469199459517644,2,2014,2015,1,7,0,18
Foindu,Control,2014-01-01,2015-07-01,0.1241742507059828,0.21696121937381588,-0.450446265693995,0.8843687044416266,18,2014,2015,1,7,0,18
Petema / Sebehun,Control,2014-01-01,2015-07-01,0.1673911291685683,0.2118070545989132,-0.45560043046889753,0.879214539666724,66,2014,2015,1,7,0,18
Wilima,Control,2014-01-01,2015-07-01,0.1854898572192612,0.2085201804632121,-0.4588873046045987,0.8759276655310229,191,2014,2015,1,7,0,18
Gba,Control,2014-01-01,2015-07-01,0.0651525632560178,0.20926088623242856,-0.4581465988353822,0.8766683713002393,22,2014,2015,1,7,0,18
Mende,Control,2014-01-01,2015-07-01,0.092323158631271,0.20990919190223475,-0.457498293165576,0.8773166769700456,55,2014,2015,1,7,0,18
Giehun,Control,2014-01-01,2015-07-01,0.0730677059555503,0.2081362712550802,-0.4592712138127306,0.8755437563228909,31,2014,2015,1,7,0,18
Gbalahun (Balahun),Control,2014-01-01,2015-07-01,0.1058028461041644,0.2282628697057544,-0.4391446153620564,0.8956703547735652,23,2014,2015,1,7,0,18
Konjo,Control,2014-01-01,2015-07-01,0.1197349099832871,0.2160812533645939,-0.4513262317032168,0.8834887384324047,43,2014,2015,1,7,0,18
Bewabu,Control,2014-01-01,2015-07-01,0.1503218438947662,0.2061407920811221,-0.46126669298668865,0.8735482771489329,11,2014,2015,1,7,0,18
Baiwala,Control,2014-01-01,2015-07-01,0.1169696882656146,0.22697346577648936,-0.4404340192913214,0.8943809508443001,3,2014,2015,1,7,0,18
Rokel,Control,2014-01-01,2015-07-01,0.0705452762616839,0.1919124845386344,-0.4754950005291764,0.8593199696064452,67,2014,2015,1,7,0,18
