id,center,image_date,image_value,type,mean_image_value,min_image_value,max_image_value
tree_22,"[-11.226703675916225, 9.262492630198462]",2014-02-01,0.0873804328887896,tree,0.2504913899810563,-0.43270593832305365,0.9336887182851663
tree_23,"[-10.78400468577152, 8.378438005842337]",2014-02-01,0.0292012183423922,tree,0.21125556802122736,-0.4719417602828826,0.8944528963253373
tree_24,"[-11.805918636402556, 9.499720634073256]",2014-02-01,1.0047419643008477,tree,0.32154463599673766,-0.3616526923073723,1.0047419643008477
tree_25,"[-10.887620523538699, 8.172577202812947]",2014-02-01,0.021094567941463,tree,0.21634245312823508,-0.4668548751758749,0.899539781432345
tree_26,"[-12.730428074607604, 8.049076573686946]",2014-02-01,0.0261397781612941,tree,0.19958587349496337,-0.4836114548091466,0.8827832017990733
tree_27,"[-11.8134428614669, 9.98421783987528]",2014-02-01,0.949559153987451,tree,0.2663618256833411,-0.41683550262076885,0.949559153987451
tree_28,"[-10.575168704391059, 8.149244131563044]",2014-02-01,0.0138186144419205,tree,0.2074945425784819,-0.4757027857256281,0.8906918708825918
tree_29,"[-11.170735802049734, 9.876640531917582]",2014-02-01,0.1733968750096878,tree,0.2402479340176515,-0.44294939428645846,0.9234452623217615
tree_30,"[-12.234335298749723, 9.77762738759242]",2014-02-01,0.1815741761796978,tree,0.24069214365401495,-0.44250518465009503,0.9238894719581249
tree_31,"[-11.97472663002821, 9.662352475275908]",2014-02-01,0.9466343876397623,tree,0.26343705933565237,-0.4197602689684576,0.9466343876397623
tree_32,"[-12.628056387400836, 9.2423913929165]",2014-02-01,0.0435960864179725,tree,0.20312514023419684,-0.48007218806991314,0.8863224685383068
tree_33,"[-12.400839372696801, 9.819530066736439]",2014-02-01,0.1123433568778086,tree,0.21795668450816646,-0.4652406437959435,0.9011540128122764
tree_34,"[-11.188472143413714, 7.579751726984244]",2014-02-01,0.0467043535413325,tree,0.22316488522151903,-0.46003244308259095,0.906362213525629
tree_35,"[-11.559250666995775, 8.813623237116962]",2014-02-01,0.021141640710098,tree,0.19015846573921005,-0.4930388625648999,0.87335579404332
tree_36,"[-12.615151135848231, 9.199556202139204]",2014-02-01,0.050227576442216,tree,0.19555496310712958,-0.48764236519698034,0.8787522914112396
tree_37,"[-11.446116702848288, 8.0829699523154]",2014-02-01,0.0231892008509215,tree,0.2232365897204118,-0.4599607385836981,0.9064339180245218
tree_38,"[-11.767627597673389, 8.553376036923899]",2014-02-01,0.0338139124063804,tree,0.2068521119946949,-0.47634521630941506,0.8900494402988048
tree_39,"[-12.35344769763381, 9.692474184803153]",2014-02-01,0.0553922931764535,tree,0.20830195843157348,-0.47489536987253644,0.8914992867356835
tree_40,"[-11.654718211832849, 9.692655021455097]",2014-02-01,1.0811527481740972,tree,0.4221498518997111,-0.26104747640439885,1.105347180203821
tree_41,"[-12.070012985284581, 9.874117197867227]",2014-02-01,0.9437538571487647,tree,0.26055652884465474,-0.4226407994594552,0.9437538571487647
tree_42,"[-11.733995671765806, 9.920536043527445]",2014-02-01,0.3353350871468969,tree,0.2626369619104255,-0.42056036639368444,0.9458342902145355
tree_43,"[-11.486078247019988, 8.781629344780729]",2014-02-01,0.0088540518531664,tree,0.21006846571147825,-0.4731288625926317,0.8932657940155881
tree_44,"[-10.83180223715611, 7.990300789814084]",2014-02-01,0.0331085487725638,tree,0.23882043908914932,-0.44437688921496066,0.9220177673932592
tree_45,"[-11.191434706468256, 8.846221803581065]",2014-02-01,0.0304409620363608,tree,0.19685363625780478,-0.4863436920463052,0.8800509645619148
tree_46,"[-10.906727774655725, 7.623412050939405]",2014-02-01,0.0135714634367813,tree,0.20916541605253042,-0.47403191225157953,0.8923627443566404
tree_47,"[-11.225589156732275, 8.051514200776348]",2014-02-01,0.0121499542353675,tree,0.21074924961045466,-0.4724480786936553,0.8939465779145646
tree_48,"[-12.100675647414109, 9.144460857865157]",2014-02-01,0.1293466642115031,tree,0.2155312041718945,-0.4676661241322154,0.8987285324760045
tree_49,"[-10.512108024162112, 8.658644534165038]",2014-02-01,0.0413890896874107,tree,0.19708879902930557,-0.4861085292748044,0.8802861273334155
tree_50,"[-11.338685644980906, 8.979726496231624]",2014-02-01,0.0623263649712723,tree,0.20260961065649571,-0.4805877176476142,0.8858069389606057
tree_51,"[-12.06680992473257, 9.130617863855921]",2014-02-01,0.0757149666510444,tree,0.20597937486434859,-0.47721795343976137,0.8891767031684585
tree_52,"[-10.891112836423709, 8.971102981060218]",2014-02-01,0.0465037010273279,tree,0.2664366813203302,-0.41676064698377974,0.9496340096244402
tree_53,"[-11.225425494879728, 9.584728452329147]",2014-02-01,0.1580097228548583,tree,0.22536838589674507,-0.4578289424073649,0.908565714200855
tree_54,"[-12.654171099601095, 8.256954207584677]",2014-02-01,0.0171368319345693,tree,0.208296502254918,-0.4749008260491919,0.891493830559028
tree_0,"[-12.17503067677975, 9.66687598974862]",2014-03-01,0.2512030916894604,tree,0.25398987244467014,-0.4292074558594398,0.93718720074878
tree_1,"[-11.262036573388308, 8.160969908434629]",2014-03-01,0.1690756406017164,tree,0.23763950916756793,-0.445557819136542,0.9208368374716779
tree_2,"[-11.13137723485804, 8.06372341512419]",2014-03-01,0.1396344035397996,tree,0.20925047017778026,-0.4739468581263297,0.8924477984818902
tree_3,"[-12.94397360098245, 8.90835597442643]",2014-03-01,0.1122983020850396,tree,0.20567965530344923,-0.4775176730006607,0.8888769836075592
tree_4,"[-10.642673837548983, 8.5399568621107]",2014-03-01,0.098283189550503,tree,0.201780376966838,-0.4814169513372719,0.884977705270948
tree_5,"[-11.278165370305556, 9.64038943419362]",2014-03-01,0.3350379244021929,tree,0.24596762740859987,-0.43722970089551005,0.9291649557127099
tree_6,"[-12.910582282004743, 8.649886836498862]",2014-03-01,0.1010093668710969,tree,0.19614922787930814,-0.48704810042480184,0.8793465561834181
tree_7,"[-12.238503609450673, 9.203949589682702]",2014-03-01,0.1288656770529637,tree,0.22065971864712336,-0.4625376096569866,0.9038570469512333
tree_8,"[-12.039093376256593, 9.174868219782105]",2014-03-01,0.1778382494501441,tree,0.22024804314827584,-0.4629492851558341,0.9034453714523858
tree_9,"[-12.78662938465795, 8.321523638067092]",2014-03-01,0.0804597711229567,tree,0.2066558921981465,-0.47654143610596345,0.8898532205022565
tree_10,"[-11.171437683447222, 9.078336637619136]",2014-03-01,0.1266330005522535,tree,0.2134168211403355,-0.46978050716377445,0.8966141494444455
tree_11,"[-11.63843715987665, 7.800436861244343]",2014-03-01,0.1155428889669265,tree,0.22039722700936032,-0.46280010129474963,0.9035945553134703
tree_12,"[-12.392492309119397, 8.054702066760422]",2014-03-01,0.1249295217497692,tree,0.20194214661067714,-0.48125518169343284,0.8851394749147871
tree_13,"[-12.608906049077698, 8.486851426971757]",2014-03-01,0.1315980807563192,tree,0.21508243080322276,-0.4681148975008872,0.8982797591073327
tree_14,"[-12.59025984970882, 9.089299462294987]",2014-03-01,0.1301380421982457,tree,0.204602611321553,-0.47859471698255696,0.887799939625663
tree_15,"[-10.587111971554519, 8.19949601360739]",2014-03-01,0.1134285106645936,tree,0.2122490989264463,-0.4709482293776637,0.8954464272305562
tree_16,"[-12.61660507579259, 8.076925787644932]",2014-03-01,0.1230578797253914,tree,0.20542906948166662,-0.47776825882244334,0.8886263977857766
tree_17,"[-12.49706195783479, 8.230162092310179]",2014-03-01,0.1480937889908581,tree,0.20444999049275636,-0.4787473378113536,0.8876473187968663
tree_18,"[-12.573494309259104, 8.580357190946753]",2014-03-01,0.1021537023013656,tree,0.2079087902425157,-0.4752885380615942,0.8911061185466257
tree_19,"[-12.707428088596602, 8.598953092447799]",2014-03-01,0.1309405931293024,tree,0.22281001104456866,-0.4603873172595413,0.9060073393486786
tree_20,"[-12.089248586010005, 9.480142060884234]",2014-03-01,0.9252123494622738,tree,0.2420150211581639,-0.4411823071459461,0.9252123494622738
tree_21,"[-12.05699453237849, 7.999454107609768]",2014-03-01,0.1500954616381837,tree,0.20763090560077407,-0.4755664227033359,0.8908282339048841
tree_22,"[-11.226703675916225, 9.262492630198462]",2014-03-01,0.2029698348901513,tree,0.2504913899810563,-0.43270593832305365,0.9336887182851663
tree_23,"[-10.78400468577152, 8.378438005842337]",2014-03-01,0.104649470554944,tree,0.21125556802122736,-0.4719417602828826,0.8944528963253373
tree_24,"[-11.805918636402556, 9.499720634073256]",2014-03-01,0.3407993146116931,tree,0.32154463599673766,-0.3616526923073723,1.0047419643008477
tree_25,"[-10.887620523538699, 8.172577202812947]",2014-03-01,0.081311937623442,tree,0.21634245312823508,-0.4668548751758749,0.899539781432345
tree_26,"[-12.730428074607604, 8.049076573686946]",2014-03-01,0.1094925061644744,tree,0.19958587349496337,-0.4836114548091466,0.8827832017990733
tree_27,"[-11.8134428614669, 9.98421783987528]",2014-03-01,0.2195187160700766,tree,0.2663618256833411,-0.41683550262076885,0.949559153987451
tree_28,"[-10.575168704391059, 8.149244131563044]",2014-03-01,0.1107872643384398,tree,0.2074945425784819,-0.4757027857256281,0.8906918708825918
tree_29,"[-11.170735802049734, 9.876640531917582]",2014-03-01,0.1319452497548629,tree,0.2402479340176515,-0.44294939428645846,0.9234452623217615
tree_30,"[-12.234335298749723, 9.77762738759242]",2014-03-01,0.9238894719581249,tree,0.24069214365401495,-0.44250518465009503,0.9238894719581249
tree_31,"[-11.97472663002821, 9.662352475275908]",2014-03-01,0.3861915878060922,tree,0.26343705933565237,-0.4197602689684576,0.9466343876397623
tree_32,"[-12.628056387400836, 9.2423913929165]",2014-03-01,0.1224906010280997,tree,0.20312514023419684,-0.48007218806991314,0.8863224685383068
tree_33,"[-12.400839372696801, 9.819530066736439]",2014-03-01,0.2546796853546524,tree,0.21795668450816646,-0.4652406437959435,0.9011540128122764
tree_34,"[-11.188472143413714, 7.579751726984244]",2014-03-01,0.1112757446863559,tree,0.22316488522151903,-0.46003244308259095,0.906362213525629
tree_35,"[-11.559250666995775, 8.813623237116962]",2014-03-01,0.1068565247253082,tree,0.19015846573921005,-0.4930388625648999,0.87335579404332
tree_36,"[-12.615151135848231, 9.199556202139204]",2014-03-01,0.1049853912001925,tree,0.19555496310712958,-0.48764236519698034,0.8787522914112396
tree_37,"[-11.446116702848288, 8.0829699523154]",2014-03-01,0.1102374544451175,tree,0.2232365897204118,-0.4599607385836981,0.9064339180245218
tree_38,"[-11.767627597673389, 8.553376036923899]",2014-03-01,0.0950125038381293,tree,0.2068521119946949,-0.47634521630941506,0.8900494402988048
tree_39,"[-12.35344769763381, 9.692474184803153]",2014-03-01,0.1655536149824389,tree,0.20830195843157348,-0.47489536987253644,0.8914992867356835
tree_40,"[-11.654718211832849, 9.692655021455097]",2014-03-01,1.105347180203821,tree,0.4221498518997111,-0.26104747640439885,1.105347180203821
tree_41,"[-12.070012985284581, 9.874117197867227]",2014-03-01,0.3039647170097774,tree,0.26055652884465474,-0.4226407994594552,0.9437538571487647
tree_42,"[-11.733995671765806, 9.920536043527445]",2014-03-01,0.2139147665784569,tree,0.2626369619104255,-0.42056036639368444,0.9458342902145355
tree_43,"[-11.486078247019988, 8.781629344780729]",2014-03-01,0.1107693138772464,tree,0.21006846571147825,-0.4731288625926317,0.8932657940155881
tree_44,"[-10.83180223715611, 7.990300789814084]",2014-03-01,0.1216962262234078,tree,0.23882043908914932,-0.44437688921496066,0.9220177673932592
tree_45,"[-11.191434706468256, 8.846221803581065]",2014-03-01,0.1356748440592845,tree,0.19685363625780478,-0.4863436920463052,0.8800509645619148
tree_46,"[-10.906727774655725, 7.623412050939405]",2014-03-01,0.1039968226450614,tree,0.20916541605253042,-0.47403191225157953,0.8923627443566404
tree_47,"[-11.225589156732275, 8.051514200776348]",2014-03-01,0.1121560020653849,tree,0.21074924961045466,-0.4724480786936553,0.8939465779145646
tree_48,"[-12.100675647414109, 9.144460857865157]",2014-03-01,0.2768146005763983,tree,0.2155312041718945,-0.4676661241322154,0.8987285324760045
tree_49,"[-10.512108024162112, 8.658644534165038]",2014-03-01,0.1333634729546518,tree,0.19708879902930557,-0.4861085292748044,0.8802861273334155
tree_50,"[-11.338685644980906, 8.979726496231624]",2014-03-01,0.1858437373937091,tree,0.20260961065649571,-0.4805877176476142,0.8858069389606057
tree_51,"[-12.06680992473257, 9.130617863855921]",2014-03-01,0.1300553631059861,tree,0.20597937486434859,-0.47721795343976137,0.8891767031684585
tree_52,"[-10.891112836423709, 8.971102981060218]",2014-03-01,0.9496340096244402,tree,0.2664366813203302,-0.41676064698377974,0.9496340096244402
tree_53,"[-11.225425494879728, 9.584728452329147]",2014-03-01,0.2367988783300716,tree,0.22536838589674507,-0.4578289424073649,0.908565714200855
tree_54,"[-12.654171099601095, 8.256954207584677]",2014-03-01,0.1426083188258764,tree,0.208296502254918,-0.4749008260491919,0.891493830559028
tree_0,"[-12.17503067677975, 9.66687598974862]",2014-04-01,0.0943045311960264,tree,0.25398987244467014,-0.4292074558594398,0.93718720074878
tree_1,"[-11.262036573388308, 8.160969908434629]",2014-04-01,0.3068977681105884,tree,0.23763950916756793,-0.445557819136542,0.9208368374716779
tree_2,"[-11.13137723485804, 8.06372341512419]",2014-04-01,0.0818940087786185,tree,0.20925047017778026,-0.4739468581263297,0.8924477984818902
tree_3,"[-12.94397360098245, 8.90835597442643]",2014-04-01,0.1008671488368764,tree,0.20567965530344923,-0.4775176730006607,0.8888769836075592
tree_4,"[-10.642673837548983, 8.5399568621107]",2014-04-01,0.0779792192008527,tree,0.201780376966838,-0.4814169513372719,0.884977705270948
tree_5,"[-11.278165370305556, 9.64038943419362]",2014-04-01,0.1138005933533921,tree,0.24596762740859987,-0.43722970089551005,0.9291649557127099
tree_6,"[-12.910582282004743, 8.649886836498862]",2014-04-01,0.1193592029218159,tree,0.19614922787930814,-0.48704810042480184,0.8793465561834181
tree_7,"[-12.238503609450673, 9.203949589682702]",2014-04-01,0.1143673803510832,tree,0.22065971864712336,-0.4625376096569866,0.9038570469512333
tree_8,"[-12.039093376256593, 9.174868219782105]",2014-04-01,0.1275317666553949,tree,0.22024804314827584,-0.4629492851558341,0.9034453714523858
tree_9,"[-12.78662938465795, 8.321523638067092]",2014-04-01,0.1302681993345503,tree,0.2066558921981465,-0.47654143610596345,0.8898532205022565
tree_10,"[-11.171437683447222, 9.078336637619136]",2014-04-01,0.1000439825099314,tree,0.2134168211403355,-0.46978050716377445,0.8966141494444455
tree_11,"[-11.63843715987665, 7.800436861244343]",2014-04-01,0.0663674452066693,tree,0.22039722700936032,-0.46280010129474963,0.9035945553134703
tree_12,"[-12.392492309119397, 8.054702066760422]",2014-04-01,0.1350959680391383,tree,0.20194214661067714,-0.48125518169343284,0.8851394749147871
tree_13,"[-12.608906049077698, 8.486851426971757]",2014-04-01,0.1387035807146945,tree,0.21508243080322276,-0.4681148975008872,0.8982797591073327
tree_14,"[-12.59025984970882, 9.089299462294987]",2014-04-01,0.1523899015600749,tree,0.204602611321553,-0.47859471698255696,0.887799939625663
tree_15,"[-10.587111971554519, 8.19949601360739]",2014-04-01,0.1386322730274588,tree,0.2122490989264463,-0.4709482293776637,0.8954464272305562
tree_16,"[-12.61660507579259, 8.076925787644932]",2014-04-01,0.1158295041139136,tree,0.20542906948166662,-0.47776825882244334,0.8886263977857766
tree_17,"[-12.49706195783479, 8.230162092310179]",2014-04-01,0.1276811161567993,tree,0.20444999049275636,-0.4787473378113536,0.8876473187968663
tree_18,"[-12.573494309259104, 8.580357190946753]",2014-04-01,0.1237001401722179,tree,0.2079087902425157,-0.4752885380615942,0.8911061185466257
tree_19,"[-12.707428088596602, 8.598953092447799]",2014-04-01,0.1199326003317229,tree,0.22281001104456866,-0.4603873172595413,0.9060073393486786
tree_20,"[-12.089248586010005, 9.480142060884234]",2014-04-01,0.1047181391286787,tree,0.2420150211581639,-0.4411823071459461,0.9252123494622738
tree_21,"[-12.05699453237849, 7.999454107609768]",2014-04-01,0.0800241119920385,tree,0.20763090560077407,-0.4755664227033359,0.8908282339048841
tree_22,"[-11.226703675916225, 9.262492630198462]",2014-04-01,0.1214676201604816,tree,0.2504913899810563,-0.43270593832305365,0.9336887182851663
tree_23,"[-10.78400468577152, 8.378438005842337]",2014-04-01,0.104605668313214,tree,0.21125556802122736,-0.4719417602828826,0.8944528963253373
tree_24,"[-11.805918636402556, 9.499720634073256]",2014-04-01,0.1026440760581196,tree,0.32154463599673766,-0.3616526923073723,1.0047419643008477
tree_25,"[-10.887620523538699, 8.172577202812947]",2014-04-01,0.0874413618781099,tree,0.21634245312823508,-0.4668548751758749,0.899539781432345
tree_26,"[-12.730428074607604, 8.049076573686946]",2014-04-01,0.1546705158248491,tree,0.19958587349496337,-0.4836114548091466,0.8827832017990733
tree_27,"[-11.8134428614669, 9.98421783987528]",2014-04-01,0.100573494064234,tree,0.2663618256833411,-0.41683550262076885,0.949559153987451
tree_28,"[-10.575168704391059, 8.149244131563044]",2014-04-01,0.0816307814182096,tree,0.2074945425784819,-0.4757027857256281,0.8906918708825918
tree_29,"[-11.170735802049734, 9.876640531917582]",2014-04-01,0.1127949143074415,tree,0.2402479340176515,-0.44294939428645846,0.9234452623217615
tree_30,"[-12.234335298749723, 9.77762738759242]",2014-04-01,0.0978359977621919,tree,0.24069214365401495,-0.44250518465009503,0.9238894719581249
tree_31,"[-11.97472663002821, 9.662352475275908]",2014-04-01,0.0830656838977794,tree,0.26343705933565237,-0.4197602689684576,0.9466343876397623
tree_32,"[-12.628056387400836, 9.2423913929165]",2014-04-01,0.1237117162782556,tree,0.20312514023419684,-0.48007218806991314,0.8863224685383068
tree_33,"[-12.400839372696801, 9.819530066736439]",2014-04-01,0.074134726446551,tree,0.21795668450816646,-0.4652406437959435,0.9011540128122764
tree_34,"[-11.188472143413714, 7.579751726984244]",2014-04-01,0.0514259740539132,tree,0.22316488522151903,-0.46003244308259095,0.906362213525629
tree_35,"[-11.559250666995775, 8.813623237116962]",2014-04-01,0.0931882392712565,tree,0.19015846573921005,-0.4930388625648999,0.87335579404332
tree_36,"[-12.615151135848231, 9.199556202139204]",2014-04-01,0.1080949907587375,tree,0.19555496310712958,-0.48764236519698034,0.8787522914112396
tree_37,"[-11.446116702848288, 8.0829699523154]",2014-04-01,0.0739534476002192,tree,0.2232365897204118,-0.4599607385836981,0.9064339180245218
tree_38,"[-11.767627597673389, 8.553376036923899]",2014-04-01,0.1185585583167841,tree,0.2068521119946949,-0.47634521630941506,0.8900494402988048
tree_39,"[-12.35344769763381, 9.692474184803153]",2014-04-01,0.132343105922404,tree,0.20830195843157348,-0.47489536987253644,0.8914992867356835
tree_40,"[-11.654718211832849, 9.692655021455097]",2014-04-01,0.1213520961217479,tree,0.4221498518997111,-0.26104747640439885,1.105347180203821
tree_41,"[-12.070012985284581, 9.874117197867227]",2014-04-01,0.1039196254927004,tree,0.26055652884465474,-0.4226407994594552,0.9437538571487647
tree_42,"[-11.733995671765806, 9.920536043527445]",2014-04-01,0.0949318686148947,tree,0.2626369619104255,-0.42056036639368444,0.9458342902145355
tree_43,"[-11.486078247019988, 8.781629344780729]",2014-04-01,0.0767205437623682,tree,0.21006846571147825,-0.4731288625926317,0.8932657940155881
tree_44,"[-10.83180223715611, 7.990300789814084]",2014-04-01,0.0752789123777195,tree,0.23882043908914932,-0.44437688921496066,0.9220177673932592
tree_45,"[-11.191434706468256, 8.846221803581065]",2014-04-01,0.0784506823101668,tree,0.19685363625780478,-0.4863436920463052,0.8800509645619148
tree_46,"[-10.906727774655725, 7.623412050939405]",2014-04-01,0.127251236252028,tree,0.20916541605253042,-0.47403191225157953,0.8923627443566404
tree_47,"[-11.225589156732275, 8.051514200776348]",2014-04-01,0.0749148445988224,tree,0.21074924961045466,-0.4724480786936553,0.8939465779145646
tree_48,"[-12.100675647414109, 9.144460857865157]",2014-04-01,0.1445854500621467,tree,0.2155312041718945,-0.4676661241322154,0.8987285324760045
tree_49,"[-10.512108024162112, 8.658644534165038]",2014-04-01,0.0964735459031577,tree,0.19708879902930557,-0.4861085292748044,0.8802861273334155
tree_50,"[-11.338685644980906, 8.979726496231624]",2014-04-01,0.0910065524509789,tree,0.20260961065649571,-0.4805877176476142,0.8858069389606057
tree_51,"[-12.06680992473257, 9.130617863855921]",2014-04-01,0.1460858773713828,tree,0.20597937486434859,-0.47721795343976137,0.8891767031684585
tree_52,"[-10.891112836423709, 8.971102981060218]",2014-04-01,0.1416968687270071,tree,0.2664366813203302,-0.41676064698377974,0.9496340096244402
tree_53,"[-11.225425494879728, 9.584728452329147]",2014-04-01,0.1328115589987322,tree,0.22536838589674507,-0.4578289424073649,0.908565714200855
tree_54,"[-12.654171099601095, 8.256954207584677]",2014-04-01,0.1555468453658841,tree,0.208296502254918,-0.4749008260491919,0.891493830559028
tree_0,"[-12.17503067677975, 9.66687598974862]",2014-05-01,0.0653521499299197,tree,0.25398987244467014,-0.4292074558594398,0.93718720074878
tree_1,"[-11.262036573388308, 8.160969908434629]",2014-05-01,0.120874559602898,tree,0.23763950916756793,-0.445557819136542,0.9208368374716779
tree_2,"[-11.13137723485804, 8.06372341512419]",2014-05-01,0.0532953917189387,tree,0.20925047017778026,-0.4739468581263297,0.8924477984818902
tree_3,"[-12.94397360098245, 8.90835597442643]",2014-05-01,0.0125639993583467,tree,0.20567965530344923,-0.4775176730006607,0.8888769836075592
tree_4,"[-10.642673837548983, 8.5399568621107]",2014-05-01,0.0375782169613421,tree,0.201780376966838,-0.4814169513372719,0.884977705270948
tree_5,"[-11.278165370305556, 9.64038943419362]",2014-05-01,0.0189281364258751,tree,0.24596762740859987,-0.43722970089551005,0.9291649557127099
tree_6,"[-12.910582282004743, 8.649886836498862]",2014-05-01,0.0513876052544501,tree,0.19614922787930814,-0.48704810042480184,0.8793465561834181
tree_7,"[-12.238503609450673, 9.203949589682702]",2014-05-01,0.0368845327016651,tree,0.22065971864712336,-0.4625376096569866,0.9038570469512333
tree_8,"[-12.039093376256593, 9.174868219782105]",2014-05-01,0.0079373213832191,tree,0.22024804314827584,-0.4629492851558341,0.9034453714523858
tree_9,"[-12.78662938465795, 8.321523638067092]",2014-05-01,0.0731161442351985,tree,0.2066558921981465,-0.47654143610596345,0.8898532205022565
tree_10,"[-11.171437683447222, 9.078336637619136]",2014-05-01,0.1320231312716968,tree,0.2134168211403355,-0.46978050716377445,0.8966141494444455
tree_11,"[-11.63843715987665, 7.800436861244343]",2014-05-01,0.1274689468949466,tree,0.22039722700936032,-0.46280010129474963,0.9035945553134703
tree_12,"[-12.392492309119397, 8.054702066760422]",2014-05-01,0.0535820706517323,tree,0.20194214661067714,-0.48125518169343284,0.8851394749147871
tree_13,"[-12.608906049077698, 8.486851426971757]",2014-05-01,0.0522498330091351,tree,0.21508243080322276,-0.4681148975008872,0.8982797591073327
tree_14,"[-12.59025984970882, 9.089299462294987]",2014-05-01,0.0533307970143252,tree,0.204602611321553,-0.47859471698255696,0.887799939625663
tree_15,"[-10.587111971554519, 8.19949601360739]",2014-05-01,0.1553047439902705,tree,0.2122490989264463,-0.4709482293776637,0.8954464272305562
tree_16,"[-12.61660507579259, 8.076925787644932]",2014-05-01,0.0684960109222367,tree,0.20542906948166662,-0.47776825882244334,0.8886263977857766
tree_17,"[-12.49706195783479, 8.230162092310179]",2014-05-01,0.0866265174305163,tree,0.20444999049275636,-0.4787473378113536,0.8876473187968663
tree_18,"[-12.573494309259104, 8.580357190946753]",2014-05-01,0.0471740271331279,tree,0.2079087902425157,-0.4752885380615942,0.8911061185466257
tree_19,"[-12.707428088596602, 8.598953092447799]",2014-05-01,0.0467879977092822,tree,0.22281001104456866,-0.4603873172595413,0.9060073393486786
tree_20,"[-12.089248586010005, 9.480142060884234]",2014-05-01,0.0371334965406047,tree,0.2420150211581639,-0.4411823071459461,0.9252123494622738
tree_21,"[-12.05699453237849, 7.999454107609768]",2014-05-01,0.0668585151225906,tree,0.20763090560077407,-0.4755664227033359,0.8908282339048841
tree_22,"[-11.226703675916225, 9.262492630198462]",2014-05-01,0.073158944211949,tree,0.2504913899810563,-0.43270593832305365,0.9336887182851663
tree_23,"[-10.78400468577152, 8.378438005842337]",2014-05-01,0.1310859064177268,tree,0.21125556802122736,-0.4719417602828826,0.8944528963253373
tree_24,"[-11.805918636402556, 9.499720634073256]",2014-05-01,0.0648121190764215,tree,0.32154463599673766,-0.3616526923073723,1.0047419643008477
tree_25,"[-10.887620523538699, 8.172577202812947]",2014-05-01,0.0882665314028,tree,0.21634245312823508,-0.4668548751758749,0.899539781432345
tree_26,"[-12.730428074607604, 8.049076573686946]",2014-05-01,0.0800184816443396,tree,0.19958587349496337,-0.4836114548091466,0.8827832017990733
tree_27,"[-11.8134428614669, 9.98421783987528]",2014-05-01,0.167743234113256,tree,0.2663618256833411,-0.41683550262076885,0.949559153987451
tree_28,"[-10.575168704391059, 8.149244131563044]",2014-05-01,0.0563453263318678,tree,0.2074945425784819,-0.4757027857256281,0.8906918708825918
tree_29,"[-11.170735802049734, 9.876640531917582]",2014-05-01,0.0391273685719981,tree,0.2402479340176515,-0.44294939428645846,0.9234452623217615
tree_30,"[-12.234335298749723, 9.77762738759242]",2014-05-01,0.0667033646279597,tree,0.24069214365401495,-0.44250518465009503,0.9238894719581249
tree_31,"[-11.97472663002821, 9.662352475275908]",2014-05-01,0.0289892886165552,tree,0.26343705933565237,-0.4197602689684576,0.9466343876397623
tree_32,"[-12.628056387400836, 9.2423913929165]",2014-05-01,0.0353464113613616,tree,0.20312514023419684,-0.48007218806991314,0.8863224685383068
tree_33,"[-12.400839372696801, 9.819530066736439]",2014-05-01,0.0518651250963804,tree,0.21795668450816646,-0.4652406437959435,0.9011540128122764
tree_34,"[-11.188472143413714, 7.579751726984244]",2014-05-01,0.0048796013056789,tree,0.22316488522151903,-0.46003244308259095,0.906362213525629
tree_35,"[-11.559250666995775, 8.813623237116962]",2014-05-01,0.1183235516105108,tree,0.19015846573921005,-0.4930388625648999,0.87335579404332
tree_36,"[-12.615151135848231, 9.199556202139204]",2014-05-01,0.0402320866096137,tree,0.19555496310712958,-0.48764236519698034,0.8787522914112396
tree_37,"[-11.446116702848288, 8.0829699523154]",2014-05-01,0.0545316300053298,tree,0.2232365897204118,-0.4599607385836981,0.9064339180245218
tree_38,"[-11.767627597673389, 8.553376036923899]",2014-05-01,0.0622738383512538,tree,0.2068521119946949,-0.47634521630941506,0.8900494402988048
tree_39,"[-12.35344769763381, 9.692474184803153]",2014-05-01,0.0536791620534848,tree,0.20830195843157348,-0.47489536987253644,0.8914992867356835
tree_40,"[-11.654718211832849, 9.692655021455097]",2014-05-01,0.0512365074465663,tree,0.4221498518997111,-0.26104747640439885,1.105347180203821
tree_41,"[-12.070012985284581, 9.874117197867227]",2014-05-01,0.0713723786887594,tree,0.26055652884465474,-0.4226407994594552,0.9437538571487647
tree_42,"[-11.733995671765806, 9.920536043527445]",2014-05-01,0.0821874967831009,tree,0.2626369619104255,-0.42056036639368444,0.9458342902145355
tree_43,"[-11.486078247019988, 8.781629344780729]",2014-05-01,0.1174984368392618,tree,0.21006846571147825,-0.4731288625926317,0.8932657940155881
tree_44,"[-10.83180223715611, 7.990300789814084]",2014-05-01,0,tree,0.23882043908914932,-0.44437688921496066,0.9220177673932592
tree_45,"[-11.191434706468256, 8.846221803581065]",2014-05-01,0.1600698927594553,tree,0.19685363625780478,-0.4863436920463052,0.8800509645619148
tree_46,"[-10.906727774655725, 7.623412050939405]",2014-05-01,0.0374470855529848,tree,0.20916541605253042,-0.47403191225157953,0.8923627443566404
tree_47,"[-11.225589156732275, 8.051514200776348]",2014-05-01,0.0354060453211851,tree,0.21074924961045466,-0.4724480786936553,0.8939465779145646
tree_48,"[-12.100675647414109, 9.144460857865157]",2014-05-01,0.0146699083634926,tree,0.2155312041718945,-0.4676661241322154,0.8987285324760045
